replicate,K,placebo,date,real_mae,placebo_mae,direct_mae
10,5,ObservedBrandAggregate,2024-08-01,478.2728808085949,492.29079479204455,498.0299977936679
10,5,ObservedBrandAggregate,2024-09-01,626.5272573262279,521.3001798546682,577.34927885049
10,5,ObservedBrandAggregate,2024-10-01,254.03864756120046,290.47652757507666,271.61587930023853
10,5,ObservedBrandAggregate,2024-11-01,343.5484544105832,307.2664786549718,354.30140675365016
10,5,ObservedBrandAggregate,2024-12-01,324.0257986838676,179.15338529700443,364.3291159639958
10,5,ObservedBrandAggregate,2025-01-01,537.8743915675283,499.12063680996437,577.521592430057
10,5,ObservedBrandAggregate,2025-02-01,302.0248806714093,262.17611345692706,371.6457028318754
10,5,ObservedBrandAggregate,2025-03-01,214.33374645891936,216.59309485559044,199.08783185146564
10,5,ObservedBrandAggregate,2025-04-01,323.3214842208772,345.93624503604286,306.7234932374254
10,5,ObservedBrandAggregate,2025-05-01,577.3159543552814,530.1448156855206,537.4124703276877
10,5,ObservedBrandAggregate,2025-06-01,849.5255288865952,800.2826515892477,851.0027753357197
10,5,ObservedBrandAggregate,2025-07-01,310.7916889144135,275.5972468900526,246.90645478093657
10,5,ObservedBrandAggregate,2025-08-01,451.4758700696613,491.2059669153112,442.8218789267047
10,5,ObservedBrandAggregate,2025-09-01,523.6890525248439,578.2530728165059,696.6188176521524
10,5,ObservedBrandAggregate,2025-10-01,453.99139264544874,454.5040098086489,461.15490711366
10,5,ObservedBrandAggregate,2025-11-01,1213.1595770328981,1287.3830928487603,1177.5910194946441
10,5,ObservedBrandAggregate,2025-12-01,1527.6116394211062,1438.960327927928,1761.0522438886856
10,5,ObservedBrandAggregate,2026-01-01,866.7547070218319,799.0385832954454,841.3716087709241
10,5,ObservedBrandAggregate,2026-02-01,494.0541713530539,620.4638696235522,546.0568498711824
10,5,ObservedBrandAggregate,2026-03-01,911.8197315609347,848.3194097705193,853.1838574920799
10,8,ObservedBrandAggregate,2022-01-01,394.04025774832036,409.39943009445005,426.78840220278636
10,8,ObservedBrandAggregate,2022-02-01,319.81710476293483,302.8146934419786,294.03242144519254
10,8,ObservedBrandAggregate,2022-03-01,550.4341992686751,544.3906364217617,710.6322136153665
10,8,ObservedBrandAggregate,2022-04-01,209.36263101500276,195.73230894182507,214.47323098139293
10,8,ObservedBrandAggregate,2022-05-01,259.56708866615844,281.1936943340561,272.6729977376987
10,8,ObservedBrandAggregate,2022-06-01,356.8913875357524,386.28900405646647,509.0640985202476
10,8,ObservedBrandAggregate,2022-07-01,279.52559952614547,296.4861284875326,246.95414129471632
10,8,ObservedBrandAggregate,2022-08-01,320.657036994625,328.54704528706804,357.61299594765376
10,8,ObservedBrandAggregate,2022-09-01,402.0660850963766,243.935775414138,400.34177163642494
10,8,ObservedBrandAggregate,2022-10-01,339.8777633645026,378.7398456063216,385.78729955486926
10,8,ObservedBrandAggregate,2022-11-01,816.2911364873013,883.6306359613629,843.0826892800106
10,8,ObservedBrandAggregate,2022-12-01,1767.904556878199,1710.7312822455906,1905.9096616972645
10,8,ObservedBrandAggregate,2023-01-01,796.611144828077,744.0469121325644,648.5690482138932
10,8,ObservedBrandAggregate,2023-02-01,274.4169598223024,247.44592037399983,363.46919384469663
10,8,ObservedBrandAggregate,2023-03-01,987.7431701894594,1074.603916560821,1145.1938821494766
10,8,ObservedBrandAggregate,2023-04-01,174.76281248684546,176.7479790781287,220.6790620141364
10,8,ObservedBrandAggregate,2023-05-01,424.39660419290306,424.3583854626131,382.0346175729089
10,8,ObservedBrandAggregate,2023-06-01,232.67537239548935,361.735286687617,388.7703582045334
10,8,ObservedBrandAggregate,2023-07-01,177.36096617387864,193.9166947669009,109.49368462358996
10,8,ObservedBrandAggregate,2023-08-01,230.85268124779952,246.77044857778856,189.9964620287499
10,8,ObservedBrandAggregate,2023-09-01,341.7879993442937,350.42724094020747,340.42417128517434
10,8,ObservedBrandAggregate,2023-10-01,247.57491296336914,260.09410907211094,277.41601247750975
10,8,ObservedBrandAggregate,2023-11-01,242.38823691306567,227.52000096075852,255.65505910667133
10,8,ObservedBrandAggregate,2023-12-01,425.21315169048097,507.8994824216033,453.837960600584
10,8,ObservedBrandAggregate,2024-01-01,311.2590624100512,328.26293569257325,277.1124226632501
10,8,ObservedBrandAggregate,2024-02-01,196.06127991092973,239.7684477693075,137.4500274124734
10,8,ObservedBrandAggregate,2024-03-01,194.49366921807223,177.66279238684268,182.5802994851174
10,8,ObservedBrandAggregate,2024-04-01,331.2192363547064,312.80259189634137,366.4321452940204
10,8,ObservedBrandAggregate,2024-05-01,285.0936689317578,335.5348485685222,331.0563036000608
10,8,ObservedBrandAggregate,2024-06-01,648.1961052392796,681.2042412726133,630.4690605972834
10,8,ObservedBrandAggregate,2024-07-01,168.40109309428976,181.92107936462526,203.13783760069373
10,8,ObservedBrandAggregate,2024-08-01,343.9323443281799,352.5898798989302,327.03105253636045
10,8,ObservedBrandAggregate,2024-09-01,346.4390017579407,388.2922683963361,377.2220318363779
10,8,ObservedBrandAggregate,2024-10-01,245.12471725013538,245.99047008273445,246.92725652449005
10,8,ObservedBrandAggregate,2024-11-01,218.28405141624518,268.45320826944703,237.3174618741344
10,8,ObservedBrandAggregate,2024-12-01,275.4886539662374,235.40786519187463,263.146140287739
10,8,ObservedBrandAggregate,2025-01-01,436.6129485211687,416.07823366995586,431.45556332635675
10,8,ObservedBrandAggregate,2025-02-01,206.34474440324308,230.6034651268876,264.1567891998282
10,8,ObservedBrandAggregate,2025-03-01,233.21410477993453,171.574003845366,239.83087563015928
10,8,ObservedBrandAggregate,2025-04-01,230.94848401576468,212.41136916902445,231.81590957533052
10,8,ObservedBrandAggregate,2025-05-01,427.77619110244285,411.37555239769677,411.7208706058025
10,8,ObservedBrandAggregate,2025-06-01,601.6579328539063,557.0145030035385,569.0836718630053
10,8,ObservedBrandAggregate,2025-07-01,236.303975756623,235.44994346955707,228.138192119828
10,8,ObservedBrandAggregate,2025-08-01,282.9940455580694,278.42069607291654,310.55791656655526
10,8,ObservedBrandAggregate,2025-09-01,445.4325947538532,265.25511111086075,485.3363494438246
10,8,ObservedBrandAggregate,2025-10-01,373.07478846032274,358.4991739428869,318.21135703506434
10,8,ObservedBrandAggregate,2025-11-01,751.4302735638167,787.7478342777962,769.6289563678794
10,8,ObservedBrandAggregate,2025-12-01,1213.2865355987185,1356.4900490620844,1492.9689729604302
10,8,ObservedBrandAggregate,2026-01-01,651.3695724664143,652.6291392026048,614.941086788998
10,8,ObservedBrandAggregate,2026-02-01,405.98713650704633,414.1503097005606,324.3474044047669
10,8,ObservedBrandAggregate,2026-03-01,476.85326913711094,612.9125266787521,528.6058149005823
10,10,ObservedBrandAggregate,2022-01-01,378.4697682914296,342.98891043478454,371.295119460165
10,10,ObservedBrandAggregate,2022-02-01,222.21242034192545,243.57586623964752,232.614261109608
10,10,ObservedBrandAggregate,2022-03-01,530.8915087425447,519.6018147532035,609.184421172243
10,10,ObservedBrandAggregate,2022-04-01,153.99696748678588,197.43965691378529,189.7256063511405
10,10,ObservedBrandAggregate,2022-05-01,203.77634235720222,194.83364809739604,212.02300378656795
10,10,ObservedBrandAggregate,2022-06-01,377.61209051071125,376.7837480453456,425.37839467496326
10,10,ObservedBrandAggregate,2022-07-01,281.9246685018343,285.11943298310297,279.99514819312697
10,10,ObservedBrandAggregate,2022-08-01,240.9659373241572,253.6763927877033,303.07464988683085
10,10,ObservedBrandAggregate,2022-09-01,337.4546210917596,324.829266888864,373.8508105504055
10,10,ObservedBrandAggregate,2022-10-01,361.33523480011274,374.6635283722884,345.5645009094964
10,10,ObservedBrandAggregate,2022-11-01,762.0876227912171,711.5719415960473,758.3495635675179
10,10,ObservedBrandAggregate,2022-12-01,1700.6823316833238,1763.5109421266775,1848.4311637136263
10,10,ObservedBrandAggregate,2023-01-01,943.7524610735054,791.9965816984775,719.4509072626421
10,10,ObservedBrandAggregate,2023-02-01,331.0019832359107,399.518691955654,386.4041772168347
10,10,ObservedBrandAggregate,2023-03-01,942.3805243390701,969.1150718737065,992.3183069487479
10,10,ObservedBrandAggregate,2023-04-01,267.6451742115094,285.9933178876057,266.4955551094602
10,10,ObservedBrandAggregate,2023-05-01,359.1300521164893,333.1682486929106,338.595122246355
10,10,ObservedBrandAggregate,2023-06-01,229.1608823830996,387.28511658099967,369.74364642819023
10,10,ObservedBrandAggregate,2023-07-01,236.39386237674458,235.37151679329978,196.74334721273672
10,10,ObservedBrandAggregate,2023-08-01,182.1073101339993,218.53664588767015,189.93320899382243
10,10,ObservedBrandAggregate,2023-09-01,261.2329397798313,322.28438119050793,318.560246657171
10,10,ObservedBrandAggregate,2023-10-01,200.78966107108812,193.06230046967752,200.96711443631298
10,10,ObservedBrandAggregate,2023-11-01,170.04200937832948,207.68630735377496,223.70062578898123
10,10,ObservedBrandAggregate,2023-12-01,338.15217515179063,355.84110700845787,362.23275620879565
10,10,ObservedBrandAggregate,2024-01-01,344.0364474699046,318.6164977084492,294.58697198675173
