replicate,K,placebo,date,real_mae,placebo_mae,direct_mae
3,12,SyntheticResidual,2023-05-01,330.4708430787147,282.76620937986627,298.10566740743604
3,12,SyntheticResidual,2023-06-01,244.5395081861965,215.53237485054,282.60278823781533
3,12,SyntheticResidual,2023-07-01,198.33326923851564,205.02902501522593,179.69874863690742
3,12,SyntheticResidual,2023-08-01,176.22389599363171,139.47778772348497,167.22380920030778
3,12,SyntheticResidual,2023-09-01,277.8914221166966,284.74323895737757,272.23157683012784
3,12,SyntheticResidual,2023-10-01,155.6262529550432,159.96247081893713,148.37422338474062
3,12,SyntheticResidual,2023-11-01,144.43348659975015,142.63190582550735,180.71186868908705
3,12,SyntheticResidual,2023-12-01,330.6957301984534,235.34255851198728,255.11934604898912
3,12,SyntheticResidual,2024-01-01,275.52493227609193,280.1376943095056,268.43743857074315
3,12,SyntheticResidual,2024-02-01,163.60219199887274,139.0162306422861,120.3572310385664
3,12,SyntheticResidual,2024-03-01,110.21271099246904,107.68485383426643,131.83807747772588
3,12,SyntheticResidual,2024-04-01,279.654037152162,301.36493326220386,286.7693075429349
3,12,SyntheticResidual,2024-05-01,227.5366308963155,249.334980139491,251.9594164038452
3,12,SyntheticResidual,2024-06-01,456.5357682720706,439.80101602605583,449.805044880927
3,12,SyntheticResidual,2024-07-01,186.1545995922761,175.92495027303684,195.46357411253118
3,12,SyntheticResidual,2024-08-01,269.43670798506065,277.95187069170316,276.2441689868711
3,12,SyntheticResidual,2024-09-01,263.01805003190657,253.28028451564583,273.8841132909772
3,12,SyntheticResidual,2024-10-01,182.18282357632143,170.89645685144083,198.6325800513571
3,12,SyntheticResidual,2024-11-01,139.98364522273056,138.39554719807768,187.91314406209747
3,12,SyntheticResidual,2024-12-01,219.38280517282894,209.38247829853026,232.59198555911192
3,12,SyntheticResidual,2025-01-01,312.1736908718079,344.2126934757039,313.1130346660581
3,12,SyntheticResidual,2025-02-01,176.4211616634593,178.0598838348645,171.4623532220705
3,12,SyntheticResidual,2025-03-01,146.03227345229598,174.20342379090786,169.03171669759223
3,12,SyntheticResidual,2025-04-01,190.8406452955871,193.78558405911895,193.4056951502091
3,12,SyntheticResidual,2025-05-01,309.31680903471346,319.5299104650272,294.35283237914183
3,12,SyntheticResidual,2025-06-01,377.4198278157071,355.14424464425315,401.7308325793792
3,12,SyntheticResidual,2025-07-01,187.98554214022704,183.46259157145724,163.10834085131222
3,12,SyntheticResidual,2025-08-01,246.86171562116394,250.1569307768533,221.35216601579373
3,12,SyntheticResidual,2025-09-01,338.6380020984682,289.8624444021002,349.9005937581581
3,12,SyntheticResidual,2025-10-01,207.89362406712402,250.77558003754152,205.063478397005
3,12,SyntheticResidual,2025-11-01,594.1002216534026,573.5017216237371,556.2728544794114
3,12,SyntheticResidual,2025-12-01,1169.6074953831273,1150.293228402387,1169.589120718281
3,12,SyntheticResidual,2026-01-01,604.5500715188051,663.2354571211469,595.1979765644566
3,12,SyntheticResidual,2026-02-01,233.22844442161454,247.2845017407232,271.22209179411874
3,12,SyntheticResidual,2026-03-01,461.279148872126,487.74233019977595,432.82656135541265
3,14,ShuffledResidual,2022-01-01,277.3409019684625,284.08543264303313,281.77735830276134
3,14,ShuffledResidual,2022-02-01,200.30138433319976,184.80229612112345,185.09695408629236
3,14,ShuffledResidual,2022-03-01,508.79656086020293,499.69060731312646,513.2571724314032
3,14,ShuffledResidual,2022-04-01,133.66492846676678,146.62934876952994,134.1161115362398
3,14,ShuffledResidual,2022-05-01,186.3875239318375,169.49797204406488,191.2637692383058
3,14,ShuffledResidual,2022-06-01,336.8006096571639,348.47164577893915,365.1707978383741
3,14,ShuffledResidual,2022-07-01,261.31221319323873,245.60541872852136,251.38598517915483
3,14,ShuffledResidual,2022-08-01,223.94880685375077,221.7161849320631,248.31288232915475
3,14,ShuffledResidual,2022-09-01,279.42801835294097,292.53912801926737,300.906908994917
3,14,ShuffledResidual,2022-10-01,274.3200281712213,250.72540058765244,258.79861369889227
3,14,ShuffledResidual,2022-11-01,524.093709005212,525.197338722545,547.3406612492729
3,14,ShuffledResidual,2022-12-01,1336.8441466415356,1399.0293448559519,1416.0492443222358
3,14,ShuffledResidual,2023-01-01,666.5086872697455,603.5962056850907,623.783632822754
3,14,ShuffledResidual,2023-02-01,257.2681973999724,290.35078854230716,290.6827726580015
3,14,ShuffledResidual,2023-03-01,708.5407677636956,736.6311794227048,733.9754307999934
3,14,ShuffledResidual,2023-04-01,215.56414486123847,198.55644811859662,188.20332973239906
3,14,ShuffledResidual,2023-05-01,240.70135597217384,244.12097578026686,244.6911894914202
3,14,ShuffledResidual,2023-06-01,247.70945456117468,262.7289076475331,274.5566115903536
3,14,ShuffledResidual,2023-07-01,156.26145884721518,155.51473263782324,158.25941838162
3,14,ShuffledResidual,2023-08-01,123.74077151689978,121.37299505514179,157.03816411759948
3,14,ShuffledResidual,2023-09-01,232.0585639101102,213.04582791481315,230.40702403380828
3,14,ShuffledResidual,2023-10-01,123.30195117893733,136.44532937642893,127.30915211003621
3,14,ShuffledResidual,2023-11-01,172.7991799056444,164.69669507040658,183.64338827042442
3,14,ShuffledResidual,2023-12-01,267.8883672519889,252.08184676372795,240.86505357308675
3,14,ShuffledResidual,2024-01-01,221.5766610882164,236.20072949801943,230.8196201178287
3,14,ShuffledResidual,2024-02-01,117.5114596325774,126.34266982783903,99.83316629118914
3,14,ShuffledResidual,2024-03-01,86.92544794070969,108.89611615419287,99.91849284545029
3,14,ShuffledResidual,2024-04-01,243.613605013019,250.7864371762773,261.619224311358
3,14,ShuffledResidual,2024-05-01,186.7164090845474,205.6094683855333,205.92997226543812
3,14,ShuffledResidual,2024-06-01,397.59344785789926,389.02868639555885,371.9398770721306
3,14,ShuffledResidual,2024-07-01,157.0281909836552,144.21617757572662,161.5019113313483
3,14,ShuffledResidual,2024-08-01,242.90460912938005,253.50515364144067,240.39569628176193
3,14,ShuffledResidual,2024-09-01,233.51473648082703,244.66257366155995,240.66651042079016
3,14,ShuffledResidual,2024-10-01,175.96588836902245,184.35087340369446,196.79863284002658
3,14,ShuffledResidual,2024-11-01,153.98555537745213,137.74268092415053,128.34427567775123
3,14,ShuffledResidual,2024-12-01,171.6982616879597,189.6433308920873,197.30079309715452
3,14,ShuffledResidual,2025-01-01,283.60469035021276,284.34029186108745,283.7165155456243
3,14,ShuffledResidual,2025-02-01,173.66637310205564,166.93221046275985,174.00480332331267
3,14,ShuffledResidual,2025-03-01,147.21379884383032,154.24949839202085,160.9185812836665
3,14,ShuffledResidual,2025-04-01,175.44206256276448,149.96440490179984,162.06834894165158
3,14,ShuffledResidual,2025-05-01,268.5850875257085,252.6596304850977,266.4098912256793
3,14,ShuffledResidual,2025-06-01,334.52474189210335,331.75839161138913,356.6896695421136
3,14,ShuffledResidual,2025-07-01,162.25567159633576,168.37602577706494,138.71156769937105
3,14,ShuffledResidual,2025-08-01,214.33871529523842,205.21228686739278,191.0266924563923
3,14,ShuffledResidual,2025-09-01,300.76192880942745,311.1146387637894,317.9342721309123
3,14,ShuffledResidual,2025-10-01,202.78290403113076,213.9629851526454,185.12722752201248
3,14,ShuffledResidual,2025-11-01,476.1970473095738,511.70061944551696,504.7025493719051
3,14,ShuffledResidual,2025-12-01,991.7281490467287,1066.8981032892507,1030.6130323421223
3,14,ShuffledResidual,2026-01-01,549.9652976769793,582.5185472495025,568.7034261628913
3,14,ShuffledResidual,2026-02-01,208.0851923757557,227.41507060801717,215.97098800062057
3,14,ShuffledResidual,2026-03-01,383.79142315994784,389.7272960486836,363.99716931033726
3,14,SyntheticResidual,2022-01-01,277.3409019684625,287.9237483349955,281.77735830276134
3,14,SyntheticResidual,2022-02-01,200.30138433319976,204.0628648502916,185.09695408629236
3,14,SyntheticResidual,2022-03-01,508.79656086020293,508.10355608370446,513.2571724314032
3,14,SyntheticResidual,2022-04-01,133.66492846676678,132.85210924813592,134.1161115362398
3,14,SyntheticResidual,2022-05-01,186.3875239318375,173.20187718737185,191.2637692383058
3,14,SyntheticResidual,2022-06-01,336.8006096571639,349.4526874715388,365.1707978383741
3,14,SyntheticResidual,2022-07-01,261.31221319323873,253.58862776296175,251.38598517915483
3,14,SyntheticResidual,2022-08-01,223.94880685375077,234.03190775515804,248.31288232915475
3,14,SyntheticResidual,2022-09-01,279.42801835294097,288.83758875435524,300.906908994917
3,14,SyntheticResidual,2022-10-01,274.3200281712213,247.17216838006757,258.79861369889227
3,14,SyntheticResidual,2022-11-01,524.093709005212,549.6276238768307,547.3406612492729
3,14,SyntheticResidual,2022-12-01,1336.8441466415356,1404.6963350012247,1416.0492443222358
3,14,SyntheticResidual,2023-01-01,666.5086872697455,692.890005428487,623.783632822754
3,14,SyntheticResidual,2023-02-01,257.2681973999724,280.60876751922586,290.6827726580015
3,14,SyntheticResidual,2023-03-01,708.5407677636956,784.8138661275859,733.9754307999934
3,14,SyntheticResidual,2023-04-01,215.56414486123847,184.3027066415773,188.20332973239906
3,14,SyntheticResidual,2023-05-01,240.70135597217384,226.27589905562465,244.6911894914202
3,14,SyntheticResidual,2023-06-01,247.70945456117468,233.47900435884122,274.5566115903536
3,14,SyntheticResidual,2023-07-01,156.26145884721518,191.602031879951,158.25941838162
3,14,SyntheticResidual,2023-08-01,123.74077151689978,147.28573952817842,157.03816411759948
3,14,SyntheticResidual,2023-09-01,232.0585639101102,223.76125829841482,230.40702403380828
3,14,SyntheticResidual,2023-10-01,123.30195117893733,138.71723898950614,127.30915211003621
3,14,SyntheticResidual,2023-11-01,172.7991799056444,163.05943670446126,183.64338827042442
3,14,SyntheticResidual,2023-12-01,267.8883672519889,219.19195244932462,240.86505357308675
3,14,SyntheticResidual,2024-01-01,221.5766610882164,219.87511935812196,230.8196201178287
3,14,SyntheticResidual,2024-02-01,117.5114596325774,128.0298766693277,99.83316629118914
3,14,SyntheticResidual,2024-03-01,86.92544794070969,90.73365470394835,99.91849284545029
3,14,SyntheticResidual,2024-04-01,243.613605013019,264.2950795615999,261.619224311358
3,14,SyntheticResidual,2024-05-01,186.7164090845474,207.39587771404413,205.92997226543812
3,14,SyntheticResidual,2024-06-01,397.59344785789926,382.49545028831983,371.9398770721306
3,14,SyntheticResidual,2024-07-01,157.0281909836552,151.29223880645807,161.5019113313483
3,14,SyntheticResidual,2024-08-01,242.90460912938005,250.80751738042326,240.39569628176193
3,14,SyntheticResidual,2024-09-01,233.51473648082703,239.72264286755762,240.66651042079016
3,14,SyntheticResidual,2024-10-01,175.96588836902245,158.1279206468019,196.79863284002658
3,14,SyntheticResidual,2024-11-01,153.98555537745213,150.24752313109275,128.34427567775123
3,14,SyntheticResidual,2024-12-01,171.6982616879597,220.69089566070804,197.30079309715452
3,14,SyntheticResidual,2025-01-01,283.60469035021276,292.96815924380746,283.7165155456243
3,14,SyntheticResidual,2025-02-01,173.66637310205564,177.2437878910509,174.00480332331267
3,14,SyntheticResidual,2025-03-01,147.21379884383032,146.2087422684321,160.9185812836665
3,14,SyntheticResidual,2025-04-01,175.44206256276448,151.6416591163299,162.06834894165158
3,14,SyntheticResidual,2025-05-01,268.5850875257085,236.81962796033912,266.4098912256793
3,14,SyntheticResidual,2025-06-01,334.52474189210335,360.5209305984032,356.6896695421136
3,14,SyntheticResidual,2025-07-01,162.25567159633576,177.4911806648794,138.71156769937105
3,14,SyntheticResidual,2025-08-01,214.33871529523842,199.95683422524323,191.0266924563923
3,14,SyntheticResidual,2025-09-01,300.76192880942745,295.15262050581,317.9342721309123
3,14,SyntheticResidual,2025-10-01,202.78290403113076,225.3463018790534,185.12722752201248
3,14,SyntheticResidual,2025-11-01,476.1970473095738,526.250686811861,504.7025493719051
3,14,SyntheticResidual,2025-12-01,991.7281490467287,1028.7141238757065,1030.6130323421223
3,14,SyntheticResidual,2026-01-01,549.9652976769793,576.8139677333254,568.7034261628913
3,14,SyntheticResidual,2026-02-01,208.0851923757557,244.5449552106257,215.97098800062057
3,14,SyntheticResidual,2026-03-01,383.79142315994784,393.41911954909676,363.99716931033726
4,5,ShuffledResidual,2022-01-01,431.6721209931892,476.4400773738208,579.139888371083
4,5,ShuffledResidual,2022-02-01,638.9273336245258,617.1775061069036,476.6340170318217
4,5,ShuffledResidual,2022-03-01,378.76576835169664,373.11490969199065,964.87390725089
4,5,ShuffledResidual,2022-04-01,277.26886525545234,290.83763685198085,243.50452984269077
4,5,ShuffledResidual,2022-05-01,376.49331598130357,339.9883423786854,430.95039374163946
4,5,ShuffledResidual,2022-06-01,620.3170270250323,675.4733361798766,621.0860696195253
4,5,ShuffledResidual,2022-07-01,328.39791220894097,322.89908099136505,305.5820230064298
4,5,ShuffledResidual,2022-08-01,386.1185877777833,317.6244773284695,392.91153694197345
4,5,ShuffledResidual,2022-09-01,324.0756354438885,312.53874370127414,537.8890577802711
4,5,ShuffledResidual,2022-10-01,531.9298412583595,552.330136283734,497.6238375038415
4,5,ShuffledResidual,2022-11-01,1298.5656720025295,1274.3682502400602,1286.3740784563088
4,5,ShuffledResidual,2022-12-01,2144.5099671023077,2107.4488741547293,2531.83823636844
4,5,ShuffledResidual,2023-01-01,1007.1659554327944,971.5759103565117,729.3784026300074
4,5,ShuffledResidual,2023-02-01,553.5567842413604,524.9875776656587,473.36389584221797
4,5,ShuffledResidual,2023-03-01,1732.8999606143902,1575.605549599146,1599.0565601987075
4,5,ShuffledResidual,2023-04-01,200.72805673076948,361.2738711312069,240.8562570074526
4,5,ShuffledResidual,2023-05-01,388.60806316828314,243.11629825968402,435.14869294393475
4,5,ShuffledResidual,2023-06-01,647.2492386627431,653.7555069026293,642.9147078609726
4,5,ShuffledResidual,2023-07-01,306.700896957432,304.56280090896206,219.07211388522455
4,5,ShuffledResidual,2023-08-01,167.30257053285501,176.82538862724863,165.9126216098877
4,5,ShuffledResidual,2023-09-01,548.8180591376009,352.16211048084136,496.47413948496467
4,5,ShuffledResidual,2023-10-01,232.88518002696492,226.61397734883644,289.70680270685773
4,5,ShuffledResidual,2023-11-01,332.6539397537667,344.61345812396735,445.3486641477715
4,5,ShuffledResidual,2023-12-01,570.4545535591055,468.3272739905764,428.16242857877785
4,5,ShuffledResidual,2024-01-01,414.941115153445,414.3998428650328,420.36984188387197
4,5,ShuffledResidual,2024-02-01,201.69989612450206,178.0220382829064,174.6344998063825
4,5,ShuffledResidual,2024-03-01,147.3976968576378,160.79554074280185,250.2184247950541
4,5,ShuffledResidual,2024-04-01,454.5646558584099,489.94839281273534,469.79545987182183
4,5,ShuffledResidual,2024-05-01,350.3359423361323,293.6163578964221,418.4290507480101
4,5,ShuffledResidual,2024-06-01,1003.3566982237928,976.6983380300065,897.6661282609286
4,5,ShuffledResidual,2024-07-01,256.9790809796071,310.9127000235409,261.1976724807667
4,5,ShuffledResidual,2024-08-01,478.2728808085949,543.3669418053562,498.0299977936679
4,5,ShuffledResidual,2024-09-01,626.5272573262279,555.3068206033909,577.34927885049
4,5,ShuffledResidual,2024-10-01,254.03864756120046,303.92846880712193,271.61587930023853
4,5,ShuffledResidual,2024-11-01,343.5484544105832,328.5748318376094,354.30140675365016
4,5,ShuffledResidual,2024-12-01,324.0257986838676,384.42643222496935,364.3291159639958
4,5,ShuffledResidual,2025-01-01,537.8743915675283,503.28025970442957,577.521592430057
4,5,ShuffledResidual,2025-02-01,302.0248806714093,307.33385898474205,371.6457028318754
4,5,ShuffledResidual,2025-03-01,214.33374645891936,203.12868055282055,199.08783185146564
4,5,ShuffledResidual,2025-04-01,323.3214842208772,295.1740405782672,306.7234932374254
4,5,ShuffledResidual,2025-05-01,577.3159543552814,580.3745034301289,537.4124703276877
4,5,ShuffledResidual,2025-06-01,849.5255288865952,864.9881435394454,851.0027753357197
4,5,ShuffledResidual,2025-07-01,310.7916889144135,334.2582922312528,246.90645478093657
4,5,ShuffledResidual,2025-08-01,451.4758700696613,406.6009315197028,442.8218789267047
4,5,ShuffledResidual,2025-09-01,523.6890525248439,571.1081761550449,696.6188176521524
4,5,ShuffledResidual,2025-10-01,453.99139264544874,450.40883522130207,461.15490711366
4,5,ShuffledResidual,2025-11-01,1213.1595770328981,1194.3324351903163,1177.5910194946441
4,5,ShuffledResidual,2025-12-01,1527.6116394211062,1441.6756158624794,1761.0522438886856
4,5,ShuffledResidual,2026-01-01,866.7547070218319,1273.7912960700032,841.3716087709241
4,5,ShuffledResidual,2026-02-01,494.0541713530539,821.4279098956416,546.0568498711824
4,5,ShuffledResidual,2026-03-01,911.8197315609347,926.4114806408343,853.1838574920799
4,5,SyntheticResidual,2022-01-01,431.6721209931892,526.8347602931237,579.139888371083
4,5,SyntheticResidual,2022-02-01,638.9273336245258,663.6760468460141,476.6340170318217
4,5,SyntheticResidual,2022-03-01,378.76576835169664,353.9268069135221,964.87390725089
4,5,SyntheticResidual,2022-04-01,277.26886525545234,297.5691360141519,243.50452984269077
4,5,SyntheticResidual,2022-05-01,376.49331598130357,364.1146535150994,430.95039374163946
4,5,SyntheticResidual,2022-06-01,620.3170270250323,383.3496011422675,621.0860696195253
4,5,SyntheticResidual,2022-07-01,328.39791220894097,322.6249277974599,305.5820230064298
4,5,SyntheticResidual,2022-08-01,386.1185877777833,393.82997985725535,392.91153694197345
4,5,SyntheticResidual,2022-09-01,324.0756354438885,339.97401078755263,537.8890577802711
4,5,SyntheticResidual,2022-10-01,531.9298412583595,489.8623022425569,497.6238375038415
4,5,SyntheticResidual,2022-11-01,1298.5656720025295,1257.1220969474955,1286.3740784563088
4,5,SyntheticResidual,2022-12-01,2144.5099671023077,2148.779171661231,2531.83823636844
4,5,SyntheticResidual,2023-01-01,1007.1659554327944,1263.341875373691,729.3784026300074
4,5,SyntheticResidual,2023-02-01,553.5567842413604,591.817434066307,473.36389584221797
4,5,SyntheticResidual,2023-03-01,1732.8999606143902,1637.9443066556867,1599.0565601987075
4,5,SyntheticResidual,2023-04-01,200.72805673076948,197.0196739606065,240.8562570074526
4,5,SyntheticResidual,2023-05-01,388.60806316828314,405.3756552041974,435.14869294393475
4,5,SyntheticResidual,2023-06-01,647.2492386627431,643.5855387507274,642.9147078609726
4,5,SyntheticResidual,2023-07-01,306.700896957432,285.02488404261436,219.07211388522455
4,5,SyntheticResidual,2023-08-01,167.30257053285501,184.65477282205717,165.9126216098877
4,5,SyntheticResidual,2023-09-01,548.8180591376009,556.3227193745101,496.47413948496467
4,5,SyntheticResidual,2023-10-01,232.88518002696492,281.4986775844999,289.70680270685773
4,5,SyntheticResidual,2023-11-01,332.6539397537667,382.45207385255515,445.3486641477715
4,5,SyntheticResidual,2023-12-01,570.4545535591055,441.01165572510934,428.16242857877785
4,5,SyntheticResidual,2024-01-01,414.941115153445,391.7717758749407,420.36984188387197
4,5,SyntheticResidual,2024-02-01,201.69989612450206,221.45051286823983,174.6344998063825
4,5,SyntheticResidual,2024-03-01,147.3976968576378,298.07034766838814,250.2184247950541
4,5,SyntheticResidual,2024-04-01,454.5646558584099,504.32623513767174,469.79545987182183
4,5,SyntheticResidual,2024-05-01,350.3359423361323,370.8467245302363,418.4290507480101
4,5,SyntheticResidual,2024-06-01,1003.3566982237928,828.4597958515336,897.6661282609286
4,5,SyntheticResidual,2024-07-01,256.9790809796071,238.12293262502345,261.1976724807667
4,5,SyntheticResidual,2024-08-01,478.2728808085949,452.160508185465,498.0299977936679
4,5,SyntheticResidual,2024-09-01,626.5272573262279,570.4431160190138,577.34927885049
4,5,SyntheticResidual,2024-10-01,254.03864756120046,263.3441331548857,271.61587930023853
4,5,SyntheticResidual,2024-11-01,343.5484544105832,255.0739151857286,354.30140675365016
4,5,SyntheticResidual,2024-12-01,324.0257986838676,383.6824636406898,364.3291159639958
4,5,SyntheticResidual,2025-01-01,537.8743915675283,503.0398639537897,577.521592430057
4,5,SyntheticResidual,2025-02-01,302.0248806714093,370.1886820032549,371.6457028318754
4,5,SyntheticResidual,2025-03-01,214.33374645891936,212.02432462195392,199.08783185146564
4,5,SyntheticResidual,2025-04-01,323.3214842208772,319.49345540424224,306.7234932374254
4,5,SyntheticResidual,2025-05-01,577.3159543552814,579.5265524838571,537.4124703276877
4,5,SyntheticResidual,2025-06-01,849.5255288865952,878.5236735849978,851.0027753357197
4,5,SyntheticResidual,2025-07-01,310.7916889144135,358.6432297353757,246.90645478093657
4,5,SyntheticResidual,2025-08-01,451.4758700696613,405.29949284302165,442.8218789267047
4,5,SyntheticResidual,2025-09-01,523.6890525248439,359.444477858495,696.6188176521524
4,5,SyntheticResidual,2025-10-01,453.99139264544874,533.3955719304839,461.15490711366
4,5,SyntheticResidual,2025-11-01,1213.1595770328981,1197.7783729568293,1177.5910194946441
4,5,SyntheticResidual,2025-12-01,1527.6116394211062,1591.3860158089624,1761.0522438886856
4,5,SyntheticResidual,2026-01-01,866.7547070218319,1179.3635747434305,841.3716087709241
4,5,SyntheticResidual,2026-02-01,494.0541713530539,1030.003426511837,546.0568498711824
4,5,SyntheticResidual,2026-03-01,911.8197315609347,924.2902283517009,853.1838574920799
4,8,ShuffledResidual,2022-01-01,394.04025774832036,421.671211917697,426.78840220278636
4,8,ShuffledResidual,2022-02-01,319.81710476293483,314.2238988245222,294.03242144519254
4,8,ShuffledResidual,2022-03-01,550.4341992686751,537.7912896803855,710.6322136153665
4,8,ShuffledResidual,2022-04-01,209.36263101500276,198.76712409274376,214.47323098139293
4,8,ShuffledResidual,2022-05-01,259.56708866615844,304.3422276000914,272.6729977376987
4,8,ShuffledResidual,2022-06-01,356.8913875357524,340.04269782770405,509.0640985202476
4,8,ShuffledResidual,2022-07-01,279.52559952614547,302.7373679852472,246.95414129471632
4,8,ShuffledResidual,2022-08-01,320.657036994625,341.76840981703003,357.61299594765376
4,8,ShuffledResidual,2022-09-01,402.0660850963766,360.4687311122029,400.34177163642494
4,8,ShuffledResidual,2022-10-01,339.8777633645026,376.9588132485867,385.78729955486926
4,8,ShuffledResidual,2022-11-01,816.2911364873013,861.2303710461331,843.0826892800106
4,8,ShuffledResidual,2022-12-01,1767.904556878199,1692.6740330531763,1905.9096616972645
4,8,ShuffledResidual,2023-01-01,796.611144828077,745.0659923608239,648.5690482138932
4,8,ShuffledResidual,2023-02-01,274.4169598223024,362.7055943618039,363.46919384469663
4,8,ShuffledResidual,2023-03-01,987.7431701894594,1163.4719874858495,1145.1938821494766
4,8,ShuffledResidual,2023-04-01,174.76281248684546,241.64674732483257,220.6790620141364
4,8,ShuffledResidual,2023-05-01,424.39660419290306,296.6573498390619,382.0346175729089
4,8,ShuffledResidual,2023-06-01,232.67537239548935,204.4091912767692,388.7703582045334
4,8,ShuffledResidual,2023-07-01,177.36096617387864,237.35423887709456,109.49368462358996
4,8,ShuffledResidual,2023-08-01,230.85268124779952,242.22622030753152,189.9964620287499
4,8,ShuffledResidual,2023-09-01,341.7879993442937,315.6330917568847,340.42417128517434
4,8,ShuffledResidual,2023-10-01,247.57491296336914,264.2054578646296,277.41601247750975
4,8,ShuffledResidual,2023-11-01,242.38823691306567,243.35727315577736,255.65505910667133
4,8,ShuffledResidual,2023-12-01,425.21315169048097,412.9291484561661,453.837960600584
4,8,ShuffledResidual,2024-01-01,311.2590624100512,307.401553598574,277.1124226632501
4,8,ShuffledResidual,2024-02-01,196.06127991092973,144.9168042991484,137.4500274124734
4,8,ShuffledResidual,2024-03-01,194.49366921807223,141.24824896121447,182.5802994851174
4,8,ShuffledResidual,2024-04-01,331.2192363547064,325.81009272539814,366.4321452940204
4,8,ShuffledResidual,2024-05-01,285.0936689317578,299.1736566094419,331.0563036000608
4,8,ShuffledResidual,2024-06-01,648.1961052392796,628.6499472797824,630.4690605972834
4,8,ShuffledResidual,2024-07-01,168.40109309428976,185.10503231397217,203.13783760069373
4,8,ShuffledResidual,2024-08-01,343.9323443281799,336.96183040375496,327.03105253636045
4,8,ShuffledResidual,2024-09-01,346.4390017579407,291.6486021131805,377.2220318363779
4,8,ShuffledResidual,2024-10-01,245.12471725013538,252.9152171063986,246.92725652449005
4,8,ShuffledResidual,2024-11-01,218.28405141624518,188.73134532867851,237.3174618741344
4,8,ShuffledResidual,2024-12-01,275.4886539662374,248.11902929562694,263.146140287739
4,8,ShuffledResidual,2025-01-01,436.6129485211687,433.75940066562515,431.45556332635675
4,8,ShuffledResidual,2025-02-01,206.34474440324308,238.00082355658628,264.1567891998282
4,8,ShuffledResidual,2025-03-01,233.21410477993453,182.3462537754989,239.83087563015928
4,8,ShuffledResidual,2025-04-01,230.94848401576468,209.28466863681794,231.81590957533052
4,8,ShuffledResidual,2025-05-01,427.77619110244285,412.9842699886607,411.7208706058025
4,8,ShuffledResidual,2025-06-01,601.6579328539063,589.1506150471808,569.0836718630053
4,8,ShuffledResidual,2025-07-01,236.303975756623,276.4900118622273,228.138192119828
4,8,ShuffledResidual,2025-08-01,282.9940455580694,290.5042849859991,310.55791656655526
4,8,ShuffledResidual,2025-09-01,445.4325947538532,443.2078620817315,485.3363494438246
4,8,ShuffledResidual,2025-10-01,373.07478846032274,367.19857447200695,318.21135703506434
4,8,ShuffledResidual,2025-11-01,751.4302735638167,730.9137245583314,769.6289563678794
4,8,ShuffledResidual,2025-12-01,1213.2865355987185,1452.5992061642232,1492.9689729604302
4,8,ShuffledResidual,2026-01-01,651.3695724664143,744.0876109515531,614.941086788998
4,8,ShuffledResidual,2026-02-01,405.98713650704633,423.97261882533195,324.3474044047669
4,8,ShuffledResidual,2026-03-01,476.85326913711094,545.0987265277552,528.6058149005823
4,8,SyntheticResidual,2022-01-01,394.04025774832036,414.00334564513486,426.78840220278636
4,8,SyntheticResidual,2022-02-01,319.81710476293483,292.2613849495666,294.03242144519254
4,8,SyntheticResidual,2022-03-01,550.4341992686751,635.0247204340022,710.6322136153665
4,8,SyntheticResidual,2022-04-01,209.36263101500276,196.1151077509837,214.47323098139293
4,8,SyntheticResidual,2022-05-01,259.56708866615844,285.58013517192865,272.6729977376987
4,8,SyntheticResidual,2022-06-01,356.8913875357524,432.41934895277046,509.0640985202476
4,8,SyntheticResidual,2022-07-01,279.52559952614547,294.53855474932135,246.95414129471632
4,8,SyntheticResidual,2022-08-01,320.657036994625,323.5918161245236,357.61299594765376
4,8,SyntheticResidual,2022-09-01,402.0660850963766,400.0459759516494,400.34177163642494
4,8,SyntheticResidual,2022-10-01,339.8777633645026,377.7059330890069,385.78729955486926
4,8,SyntheticResidual,2022-11-01,816.2911364873013,853.8288678953736,843.0826892800106
4,8,SyntheticResidual,2022-12-01,1767.904556878199,1740.8545513329288,1905.9096616972645
4,8,SyntheticResidual,2023-01-01,796.611144828077,885.0944679186996,648.5690482138932
4,8,SyntheticResidual,2023-02-01,274.4169598223024,285.6524896034371,363.46919384469663
4,8,SyntheticResidual,2023-03-01,987.7431701894594,1126.1930182009678,1145.1938821494766
4,8,SyntheticResidual,2023-04-01,174.76281248684546,182.60543084736247,220.6790620141364
4,8,SyntheticResidual,2023-05-01,424.39660419290306,308.38604676225316,382.0346175729089
4,8,SyntheticResidual,2023-06-01,232.67537239548935,524.0507103654211,388.7703582045334
4,8,SyntheticResidual,2023-07-01,177.36096617387864,232.01970811159129,109.49368462358996
4,8,SyntheticResidual,2023-08-01,230.85268124779952,235.96361809526823,189.9964620287499
4,8,SyntheticResidual,2023-09-01,341.7879993442937,356.65791820690555,340.42417128517434
4,8,SyntheticResidual,2023-10-01,247.57491296336914,276.07195527949443,277.41601247750975
4,8,SyntheticResidual,2023-11-01,242.38823691306567,264.40271213235803,255.65505910667133
4,8,SyntheticResidual,2023-12-01,425.21315169048097,419.3276832352564,453.837960600584
4,8,SyntheticResidual,2024-01-01,311.2590624100512,329.95913805970685,277.1124226632501
4,8,SyntheticResidual,2024-02-01,196.06127991092973,181.72114712773103,137.4500274124734
4,8,SyntheticResidual,2024-03-01,194.49366921807223,191.04267180158735,182.5802994851174
